Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
22.04.2025 18:00;22.04.2025 18:15;122,38;117,14;108,22;122,38;122,38;52,75;114,90;117,79;122,38;146,48;122,44;126,46;132,36;-;140,68;159,26;141,99
22.04.2025 18:15;22.04.2025 18:30;122,38;117,14;108,22;122,38;122,38;52,75;114,90;117,79;122,38;146,48;122,44;126,46;132,36;-;140,68;159,26;141,99
22.04.2025 18:30;22.04.2025 18:45;122,38;117,14;108,22;122,38;122,38;52,75;114,90;117,79;122,38;146,48;122,44;126,46;132,36;-;140,68;159,26;141,99
22.04.2025 18:45;22.04.2025 19:00;122,38;117,14;108,22;122,38;122,38;52,75;114,90;117,79;122,38;146,48;122,44;126,46;132,36;-;140,68;159,26;141,99
22.04.2025 19:00;22.04.2025 19:15;192,32;178,14;168,27;190,41;190,41;81,88;178,72;183,31;192,32;224,12;190,88;153,08;206,14;-;157,37;245,55;219,84
22.04.2025 19:15;22.04.2025 19:30;192,32;178,14;168,27;190,41;190,41;81,88;178,72;183,31;192,32;224,12;190,88;153,08;206,14;-;157,37;245,55;219,84
22.04.2025 19:30;22.04.2025 19:45;192,32;178,14;168,27;190,41;190,41;81,88;178,72;183,31;192,32;224,12;190,88;153,08;206,14;-;157,37;245,55;219,84
22.04.2025 19:45;22.04.2025 20:00;192,32;178,14;168,27;190,41;190,41;81,88;178,72;183,31;192,32;224,12;190,88;153,08;206,14;-;157,37;245,55;219,84
22.04.2025 20:00;22.04.2025 20:15;263,20;229,70;185,14;263,20;265,11;99,99;253,35;254,87;243,76;275,17;265,42;161,28;259,37;-;169,44;243,76;253,92
22.04.2025 20:15;22.04.2025 20:30;263,20;229,70;185,14;263,20;265,11;99,99;253,35;254,87;243,76;275,17;265,42;161,28;259,37;-;169,44;243,76;253,92
22.04.2025 20:30;22.04.2025 20:45;263,20;229,70;185,14;263,20;265,11;99,99;253,35;254,87;243,76;275,17;265,42;161,28;259,37;-;169,44;243,76;253,92
22.04.2025 20:45;22.04.2025 21:00;263,20;229,70;185,14;263,20;265,11;99,99;253,35;254,87;243,76;275,17;265,42;161,28;259,37;-;169,44;243,76;253,92
22.04.2025 21:00;22.04.2025 21:15;157,28;152,28;150,11;157,28;157,28;130,04;157,73;157,28;153,23;157,28;157,28;141,66;155,90;-;153,23;153,23;154,73
22.04.2025 21:15;22.04.2025 21:30;157,28;152,28;150,11;157,28;157,28;130,04;157,73;157,28;153,23;157,28;157,28;141,66;155,90;-;153,23;153,23;154,73
22.04.2025 21:30;22.04.2025 21:45;157,28;152,28;150,11;157,28;157,28;130,04;157,73;157,28;153,23;157,28;157,28;141,66;155,90;-;153,23;153,23;154,73
22.04.2025 21:45;22.04.2025 22:00;157,28;152,28;150,11;157,28;157,28;130,04;157,73;157,28;153,23;157,28;157,28;141,66;155,90;-;153,23;153,23;154,73
22.04.2025 22:00;22.04.2025 22:15;122,28;119,41;120,30;121,00;121,00;105,03;121,00;111,95;123,29;123,41;119,37;123,95;123,21;-;124,94;124,94;124,45
22.04.2025 22:15;22.04.2025 22:30;122,28;119,41;120,30;121,00;121,00;105,03;121,00;111,95;123,29;123,41;119,37;123,95;123,21;-;124,94;124,94;124,45
22.04.2025 22:30;22.04.2025 22:45;122,28;119,41;120,30;121,00;121,00;105,03;121,00;111,95;123,29;123,41;119,37;123,95;123,21;-;124,94;124,94;124,45
22.04.2025 22:45;22.04.2025 23:00;122,28;119,41;120,30;121,00;121,00;105,03;121,00;111,95;123,29;123,41;119,37;123,95;123,21;-;124,94;124,94;124,45
22.04.2025 23:00;22.04.2025 23:15;109,60;104,58;106,60;107,49;107,49;75,81;107,49;96,95;109,60;112,16;103,40;111,89;111,54;-;120,00;120,00;114,61
22.04.2025 23:15;22.04.2025 23:30;109,60;104,58;106,60;107,49;107,49;75,81;107,49;96,95;109,60;112,16;103,40;111,89;111,54;-;120,00;120,00;114,61
22.04.2025 23:30;22.04.2025 23:45;109,60;104,58;106,60;107,49;107,49;75,81;107,49;96,95;109,60;112,16;103,40;111,89;111,54;-;120,00;120,00;114,61
22.04.2025 23:45;23.04.2025 00:00;109,60;104,58;106,60;107,49;107,49;75,81;107,49;96,95;109,60;112,16;103,40;111,89;111,54;-;120,00;120,00;114,61
23.04.2025 00:00;23.04.2025 00:15;106,72;97,82;97,78;106,72;106,72;72,84;101,72;75,00;107,93;108,74;81,21;108,68;108,66;-;108,98;111,15;110,21
23.04.2025 00:15;23.04.2025 00:30;106,72;97,82;97,78;106,72;106,72;72,84;101,72;75,00;107,93;108,74;81,21;108,68;108,66;-;108,98;111,15;110,21
23.04.2025 00:30;23.04.2025 00:45;106,72;97,82;97,78;106,72;106,72;72,84;101,72;75,00;107,93;108,74;81,21;108,68;108,66;-;108,98;111,15;110,21
23.04.2025 00:45;23.04.2025 01:00;106,72;97,82;97,78;106,72;106,72;72,84;101,72;75,00;107,93;108,74;81,21;108,68;108,66;-;108,98;111,15;110,21
23.04.2025 01:00;23.04.2025 01:15;99,40;90,18;89,78;99,40;99,40;62,40;94,18;65,94;100,28;100,81;77,03;101,68;101,10;-;101,48;103,07;101,30
23.04.2025 01:15;23.04.2025 01:30;99,40;90,18;89,78;99,40;99,40;62,40;94,18;65,94;100,28;100,81;77,03;101,68;101,10;-;101,48;103,07;101,30
23.04.2025 01:30;23.04.2025 01:45;99,40;90,18;89,78;99,40;99,40;62,40;94,18;65,94;100,28;100,81;77,03;101,68;101,10;-;101,48;103,07;101,30
23.04.2025 01:45;23.04.2025 02:00;99,40;90,18;89,78;99,40;99,40;62,40;94,18;65,94;100,28;100,81;77,03;101,68;101,10;-;101,48;103,07;101,30
23.04.2025 02:00;23.04.2025 02:15;96,84;87,90;87,54;96,84;96,84;60,98;91,72;63,90;96,84;98,97;75,20;99,00;99,09;-;98,70;100,84;99,96
23.04.2025 02:15;23.04.2025 02:30;96,84;87,90;87,54;96,84;96,84;60,98;91,72;63,90;96,84;98,97;75,20;99,00;99,09;-;98,70;100,84;99,96
23.04.2025 02:30;23.04.2025 02:45;96,84;87,90;87,54;96,84;96,84;60,98;91,72;63,90;96,84;98,97;75,20;99,00;99,09;-;98,70;100,84;99,96
23.04.2025 02:45;23.04.2025 03:00;96,84;87,90;87,54;96,84;96,84;60,98;91,72;63,90;96,84;98,97;75,20;99,00;99,09;-;98,70;100,84;99,96
23.04.2025 03:00;23.04.2025 03:15;96,70;86,39;85,30;96,70;96,70;53,17;90,32;62,08;97,10;98,86;73,25;97,70;99,12;-;97,10;101,27;99,73
23.04.2025 03:15;23.04.2025 03:30;96,70;86,39;85,30;96,70;96,70;53,17;90,32;62,08;97,10;98,86;73,25;97,70;99,12;-;97,10;101,27;99,73
23.04.2025 03:30;23.04.2025 03:45;96,70;86,39;85,30;96,70;96,70;53,17;90,32;62,08;97,10;98,86;73,25;97,70;99,12;-;97,10;101,27;99,73
23.04.2025 03:45;23.04.2025 04:00;96,70;86,39;85,30;96,70;96,70;53,17;90,32;62,08;97,10;98,86;73,25;97,70;99,12;-;97,10;101,27;99,73
23.04.2025 04:00;23.04.2025 04:15;101,20;89,09;88,16;99,68;100,53;50,92;93,91;63,68;102,39;103,12;75,31;98,77;103,52;-;102,39;106,24;103,80
23.04.2025 04:15;23.04.2025 04:30;101,20;89,09;88,16;99,68;100,53;50,92;93,91;63,68;102,39;103,12;75,31;98,77;103,52;-;102,39;106,24;103,80
23.04.2025 04:30;23.04.2025 04:45;101,20;89,09;88,16;99,68;100,53;50,92;93,91;63,68;102,39;103,12;75,31;98,77;103,52;-;102,39;106,24;103,80
23.04.2025 04:45;23.04.2025 05:00;101,20;89,09;88,16;99,68;100,53;50,92;93,91;63,68;102,39;103,12;75,31;98,77;103,52;-;102,39;106,24;103,80
23.04.2025 05:00;23.04.2025 05:15;108,23;95,84;93,83;108,23;108,23;53,17;99,80;67,99;108,69;111,72;80,52;110,09;111,92;-;108,69;114,71;113,32
23.04.2025 05:15;23.04.2025 05:30;108,23;95,84;93,83;108,23;108,23;53,17;99,80;67,99;108,69;111,72;80,52;110,09;111,92;-;108,69;114,71;113,32
23.04.2025 05:30;23.04.2025 05:45;108,23;95,84;93,83;108,23;108,23;53,17;99,80;67,99;108,69;111,72;80,52;110,09;111,92;-;108,69;114,71;113,32
23.04.2025 05:45;23.04.2025 06:00;108,23;95,84;93,83;108,23;108,23;53,17;99,80;67,99;108,69;111,72;80,52;110,09;111,92;-;108,69;114,71;113,32
23.04.2025 06:00;23.04.2025 06:15;137,09;126,98;122,04;137,09;137,10;73,00;131,81;109,49;137,09;137,58;134,00;140,04;137,55;-;133,40;137,43;137,45
23.04.2025 06:15;23.04.2025 06:30;137,09;126,98;122,04;137,09;137,10;73,00;131,81;109,49;137,09;137,58;134,00;140,04;137,55;-;133,40;137,43;137,45
23.04.2025 06:30;23.04.2025 06:45;137,09;126,98;122,04;137,09;137,10;73,00;131,81;109,49;137,09;137,58;134,00;140,04;137,55;-;133,40;137,43;137,45
23.04.2025 06:45;23.04.2025 07:00;137,09;126,98;122,04;137,09;137,10;73,00;131,81;109,49;137,09;137,58;134,00;140,04;137,55;-;133,40;137,43;137,45
23.04.2025 07:00;23.04.2025 07:15;152,00;141,85;150,10;152,00;152,02;80,24;150,10;118,60;144,23;152,14;148,82;167,42;144,70;-;151,15;144,23;144,70
23.04.2025 07:15;23.04.2025 07:30;152,00;141,85;150,10;152,00;152,02;80,24;150,10;118,60;144,23;152,14;148,82;167,42;144,70;-;151,15;144,23;144,70
23.04.2025 07:30;23.04.2025 07:45;152,00;141,85;150,10;152,00;152,02;80,24;150,10;118,60;144,23;152,14;148,82;167,42;144,70;-;151,15;144,23;144,70
23.04.2025 07:45;23.04.2025 08:00;152,00;141,85;150,10;152,00;152,02;80,24;150,10;118,60;144,23;152,14;148,82;167,42;144,70;-;151,15;144,23;144,70
23.04.2025 08:00;23.04.2025 08:15;128,84;120,76;128,84;128,84;128,84;67,11;130,74;108,98;121,20;122,50;125,75;142,05;123,52;-;135,00;115,49;115,49
23.04.2025 08:15;23.04.2025 08:30;128,84;120,76;128,84;128,84;128,84;67,11;130,74;108,98;121,20;122,50;125,75;142,05;123,52;-;135,00;115,49;115,49
23.04.2025 08:30;23.04.2025 08:45;128,84;120,76;128,84;128,84;128,84;67,11;130,74;108,98;121,20;122,50;125,75;142,05;123,52;-;135,00;115,49;115,49
23.04.2025 08:45;23.04.2025 09:00;128,84;120,76;128,84;128,84;128,84;67,11;130,74;108,98;121,20;122,50;125,75;142,05;123,52;-;135,00;115,49;115,49
23.04.2025 09:00;23.04.2025 09:15;100,00;98,06;108,48;100,00;100,00;68,93;103,41;84,48;100,12;99,98;99,99;113,35;99,89;-;104,00;100,55;100,18
23.04.2025 09:15;23.04.2025 09:30;100,00;98,06;108,48;100,00;100,00;68,93;103,41;84,48;100,12;99,98;99,99;113,35;99,89;-;104,00;100,55;100,18
23.04.2025 09:30;23.04.2025 09:45;100,00;98,06;108,48;100,00;100,00;68,93;103,41;84,48;100,12;99,98;99,99;113,35;99,89;-;104,00;100,55;100,18
23.04.2025 09:45;23.04.2025 10:00;100,00;98,06;108,48;100,00;100,00;68,93;103,41;84,48;100,12;99,98;99,99;113,35;99,89;-;104,00;100,55;100,18
23.04.2025 10:00;23.04.2025 10:15;92,00;87,99;93,21;92,00;92,00;82,08;92,00;73,31;83,10;86,71;86,72;99,09;87,72;-;100,55;86,02;82,70
23.04.2025 10:15;23.04.2025 10:30;92,00;87,99;93,21;92,00;92,00;82,08;92,00;73,31;83,10;86,71;86,72;99,09;87,72;-;100,55;86,02;82,70
23.04.2025 10:30;23.04.2025 10:45;92,00;87,99;93,21;92,00;92,00;82,08;92,00;73,31;83,10;86,71;86,72;99,09;87,72;-;100,55;86,02;82,70
23.04.2025 10:45;23.04.2025 11:00;92,00;87,99;93,21;92,00;92,00;82,08;92,00;73,31;83,10;86,71;86,72;99,09;87,72;-;100,55;86,02;82,70
23.04.2025 11:00;23.04.2025 11:15;94,39;83,78;97,75;94,39;94,39;47,20;94,39;67,78;82,15;80,15;80,15;94,71;88,53;-;95,20;88,07;86,33
23.04.2025 11:15;23.04.2025 11:30;94,39;83,78;97,75;94,39;94,39;47,20;94,39;67,78;82,15;80,15;80,15;94,71;88,53;-;95,20;88,07;86,33
23.04.2025 11:30;23.04.2025 11:45;94,39;83,78;97,75;94,39;94,39;47,20;94,39;67,78;82,15;80,15;80,15;94,71;88,53;-;95,20;88,07;86,33
23.04.2025 11:45;23.04.2025 12:00;94,39;83,78;97,75;94,39;94,39;47,20;94,39;67,78;82,15;80,15;80,15;94,71;88,53;-;95,20;88,07;86,33
23.04.2025 12:00;23.04.2025 12:15;81,04;76,92;82,75;81,04;81,04;55,58;81,04;65,15;78,01;77,00;77,01;87,92;79,59;-;80,00;80,00;79,16
23.04.2025 12:15;23.04.2025 12:30;81,04;76,92;82,75;81,04;81,04;55,58;81,04;65,15;78,01;77,00;77,01;87,92;79,59;-;80,00;80,00;79,16
23.04.2025 12:30;23.04.2025 12:45;81,04;76,92;82,75;81,04;81,04;55,58;81,04;65,15;78,01;77,00;77,01;87,92;79,59;-;80,00;80,00;79,16
23.04.2025 12:45;23.04.2025 13:00;81,04;76,92;82,75;81,04;81,04;55,58;81,04;65,15;78,01;77,00;77,01;87,92;79,59;-;80,00;80,00;79,16
23.04.2025 13:00;23.04.2025 13:15;80,29;77,37;87,93;80,29;80,29;52,96;83,23;66,29;79,66;78,37;78,36;84,10;79,56;-;80,00;80,00;79,48
23.04.2025 13:15;23.04.2025 13:30;80,29;77,37;87,93;80,29;80,29;52,96;83,23;66,29;79,66;78,37;78,36;84,10;79,56;-;80,00;80,00;79,48
23.04.2025 13:30;23.04.2025 13:45;80,29;77,37;87,93;80,29;80,29;52,96;83,23;66,29;79,66;78,37;78,36;84,10;79,56;-;80,00;80,00;79,48
23.04.2025 13:45;23.04.2025 14:00;80,29;77,37;87,93;80,29;80,29;52,96;83,23;66,29;79,66;78,37;78,36;84,10;79,56;-;80,00;80,00;79,48
23.04.2025 14:00;23.04.2025 14:15;88,00;80,20;84,60;88,00;88,01;45,06;85,07;67,20;83,37;86,66;82,78;84,76;86,67;-;88,04;88,04;86,62
23.04.2025 14:15;23.04.2025 14:30;88,00;80,20;84,60;88,00;88,01;45,06;85,07;67,20;83,37;86,66;82,78;84,76;86,67;-;88,04;88,04;86,62
23.04.2025 14:30;23.04.2025 14:45;88,00;80,20;84,60;88,00;88,01;45,06;85,07;67,20;83,37;86,66;82,78;84,76;86,67;-;88,04;88,04;86,62
23.04.2025 14:45;23.04.2025 15:00;88,00;80,20;84,60;88,00;88,01;45,06;85,07;67,20;83,37;86,66;82,78;84,76;86,67;-;88,04;88,04;86,62
23.04.2025 15:00;23.04.2025 15:15;92,35;86,40;92,86;92,35;92,35;40,36;91,30;76,26;96,11;94,36;90,13;90,10;94,26;-;97,10;97,21;95,62
23.04.2025 15:15;23.04.2025 15:30;92,35;86,40;92,86;92,35;92,35;40,36;91,30;76,26;96,11;94,36;90,13;90,10;94,26;-;97,10;97,21;95,62
23.04.2025 15:30;23.04.2025 15:45;92,35;86,40;92,86;92,35;92,35;40,36;91,30;76,26;96,11;94,36;90,13;90,10;94,26;-;97,10;97,21;95,62
23.04.2025 15:45;23.04.2025 16:00;92,35;86,40;92,86;92,35;92,35;40,36;91,30;76,26;96,11;94,36;90,13;90,10;94,26;-;97,10;97,21;95,62
23.04.2025 16:00;23.04.2025 16:15;99,05;90,51;92,27;99,05;99,06;35,75;94,00;78,83;101,47;100,79;96,84;96,81;100,74;-;103,00;104,49;102,13
23.04.2025 16:15;23.04.2025 16:30;99,05;90,51;92,27;99,05;99,06;35,75;94,00;78,83;101,47;100,79;96,84;96,81;100,74;-;103,00;104,49;102,13
23.04.2025 16:30;23.04.2025 16:45;99,05;90,51;92,27;99,05;99,06;35,75;94,00;78,83;101,47;100,79;96,84;96,81;100,74;-;103,00;104,49;102,13
23.04.2025 16:45;23.04.2025 17:00;99,05;90,51;92,27;99,05;99,06;35,75;94,00;78,83;101,47;100,79;96,84;96,81;100,74;-;103,00;104,49;102,13
23.04.2025 17:00;23.04.2025 17:15;108,28;100,23;101,34;108,28;108,29;48,47;102,88;86,16;110,77;110,00;105,82;110,60;109,96;-;113,66;113,66;111,42
23.04.2025 17:15;23.04.2025 17:30;108,28;100,23;101,34;108,28;108,29;48,47;102,88;86,16;110,77;110,00;105,82;110,60;109,96;-;113,66;113,66;111,42
23.04.2025 17:30;23.04.2025 17:45;108,28;100,23;101,34;108,28;108,29;48,47;102,88;86,16;110,77;110,00;105,82;110,60;109,96;-;113,66;113,66;111,42
23.04.2025 17:45;23.04.2025 18:00;108,28;100,23;101,34;108,28;108,29;48,47;102,88;86,16;110,77;110,00;105,82;110,60;109,96;-;113,66;113,66;111,42
23.04.2025 18:00;23.04.2025 18:15;128,90;120,44;122,56;128,90;128,91;68,45;121,90;100,54;132,42;134,44;125,94;127,63;133,14;-;123,30;141,38;139,97
23.04.2025 18:15;23.04.2025 18:30;128,90;120,44;122,56;128,90;128,91;68,45;121,90;100,54;132,42;134,44;125,94;127,63;133,14;-;123,30;141,38;139,97
23.04.2025 18:30;23.04.2025 18:45;128,90;120,44;122,56;128,90;128,91;68,45;121,90;100,54;132,42;134,44;125,94;127,63;133,14;-;123,30;141,38;139,97
23.04.2025 18:45;23.04.2025 19:00;128,90;120,44;122,56;128,90;128,91;68,45;121,90;100,54;132,42;134,44;125,94;127,63;133,14;-;123,30;141,38;139,97
23.04.2025 19:00;23.04.2025 19:15;155,97;148,51;142,70;155,97;155,98;105,29;147,99;128,02;150,00;171,19;152,29;160,86;163,36;-;150,00;212,74;177,14
23.04.2025 19:15;23.04.2025 19:30;155,97;148,51;142,70;155,97;155,98;105,29;147,99;128,02;150,00;171,19;152,29;160,86;163,36;-;150,00;212,74;177,14
23.04.2025 19:30;23.04.2025 19:45;155,97;148,51;142,70;155,97;155,98;105,29;147,99;128,02;150,00;171,19;152,29;160,86;163,36;-;150,00;212,74;177,14
23.04.2025 19:45;23.04.2025 20:00;155,97;148,51;142,70;155,97;155,98;105,29;147,99;128,02;150,00;171,19;152,29;160,86;163,36;-;150,00;212,74;177,14
23.04.2025 20:00;23.04.2025 20:15;148,67;149,71;143,17;148,67;148,67;88,73;144,53;133,69;152,30;215,03;148,66;154,12;169,27;-;152,30;226,40;200,64
23.04.2025 20:15;23.04.2025 20:30;148,67;149,71;143,17;148,67;148,67;88,73;144,53;133,69;152,30;215,03;148,66;154,12;169,27;-;152,30;226,40;200,64
23.04.2025 20:30;23.04.2025 20:45;148,67;149,71;143,17;148,67;148,67;88,73;144,53;133,69;152,30;215,03;148,66;154,12;169,27;-;152,30;226,40;200,64
23.04.2025 20:45;23.04.2025 21:00;148,67;149,71;143,17;148,67;148,67;88,73;144,53;133,69;152,30;215,03;148,66;154,12;169,27;-;152,30;226,40;200,64
23.04.2025 21:00;23.04.2025 21:15;126,11;123,86;123,58;126,11;126,11;116,70;124,56;114,33;127,42;126,89;126,11;123,88;126,80;-;124,75;127,90;127,83
23.04.2025 21:15;23.04.2025 21:30;126,11;123,86;123,58;126,11;126,11;116,70;124,56;114,33;127,42;126,89;126,11;123,88;126,80;-;124,75;127,90;127,83
23.04.2025 21:30;23.04.2025 21:45;126,11;123,86;123,58;126,11;126,11;116,70;124,56;114,33;127,42;126,89;126,11;123,88;126,80;-;124,75;127,90;127,83
23.04.2025 21:45;23.04.2025 22:00;126,11;123,86;123,58;126,11;126,11;116,70;124,56;114,33;127,42;126,89;126,11;123,88;126,80;-;124,75;127,90;127,83
23.04.2025 22:00;23.04.2025 22:15;108,20;107,06;107,49;108,20;108,19;105,58;107,77;97,53;108,56;108,41;108,14;109,43;108,41;-;108,56;108,66;108,53
23.04.2025 22:15;23.04.2025 22:30;108,20;107,06;107,49;108,20;108,19;105,58;107,77;97,53;108,56;108,41;108,14;109,43;108,41;-;108,56;108,66;108,53
23.04.2025 22:30;23.04.2025 22:45;108,20;107,06;107,49;108,20;108,19;105,58;107,77;97,53;108,56;108,41;108,14;109,43;108,41;-;108,56;108,66;108,53
23.04.2025 22:45;23.04.2025 23:00;108,20;107,06;107,49;108,20;108,19;105,58;107,77;97,53;108,56;108,41;108,14;109,43;108,41;-;108,56;108,66;108,53
23.04.2025 23:00;23.04.2025 23:15;97,15;94,33;92,63;97,15;97,15;80,24;94,40;84,27;99,71;98,69;94,82;100,71;97,88;-;97,82;101,79;104,96
23.04.2025 23:15;23.04.2025 23:30;97,15;94,33;92,63;97,15;97,15;80,24;94,40;84,27;99,71;98,69;94,82;100,71;97,88;-;97,82;101,79;104,96
23.04.2025 23:30;23.04.2025 23:45;97,15;94,33;92,63;97,15;97,15;80,24;94,40;84,27;99,71;98,69;94,82;100,71;97,88;-;97,82;101,79;104,96
23.04.2025 23:45;24.04.2025 00:00;97,15;94,33;92,63;97,15;97,15;80,24;94,40;84,27;99,71;98,69;94,82;100,71;97,88;-;97,82;101,79;104,96
24.04.2025 00:00;24.04.2025 00:15;94,17;88,59;91,23;94,17;94,17;80,82;92,40;68,45;95,84;95,61;75,55;91,55;94,72;-;95,84;96,87;98,31
24.04.2025 00:15;24.04.2025 00:30;94,17;88,59;91,23;94,17;94,17;80,82;92,40;68,45;95,84;95,61;75,55;91,55;94,72;-;95,84;96,87;98,31
24.04.2025 00:30;24.04.2025 00:45;94,17;88,59;91,23;94,17;94,17;80,82;92,40;68,45;95,84;95,61;75,55;91,55;94,72;-;95,84;96,87;98,31
24.04.2025 00:45;24.04.2025 01:00;94,17;88,59;91,23;94,17;94,17;80,82;92,40;68,45;95,84;95,61;75,55;91,55;94,72;-;95,84;96,87;98,31
24.04.2025 01:00;24.04.2025 01:15;88,30;82,34;86,39;88,30;88,30;67,62;86,89;63,42;90,13;90,81;67,81;86,86;89,22;-;90,88;90,88;90,13
24.04.2025 01:15;24.04.2025 01:30;88,30;82,34;86,39;88,30;88,30;67,62;86,89;63,42;90,13;90,81;67,81;86,86;89,22;-;90,88;90,88;90,13
24.04.2025 01:30;24.04.2025 01:45;88,30;82,34;86,39;88,30;88,30;67,62;86,89;63,42;90,13;90,81;67,81;86,86;89,22;-;90,88;90,88;90,13
24.04.2025 01:45;24.04.2025 02:00;88,30;82,34;86,39;88,30;88,30;67,62;86,89;63,42;90,13;90,81;67,81;86,86;89,22;-;90,88;90,88;90,13
24.04.2025 02:00;24.04.2025 02:15;86,70;79,89;84,12;86,70;86,70;70,52;85,06;59,15;88,44;87,17;58,38;85,05;87,51;-;88,44;89,28;88,44
24.04.2025 02:15;24.04.2025 02:30;86,70;79,89;84,12;86,70;86,70;70,52;85,06;59,15;88,44;87,17;58,38;85,05;87,51;-;88,44;89,28;88,44
24.04.2025 02:30;24.04.2025 02:45;86,70;79,89;84,12;86,70;86,70;70,52;85,06;59,15;88,44;87,17;58,38;85,05;87,51;-;88,44;89,28;88,44
24.04.2025 02:45;24.04.2025 03:00;86,70;79,89;84,12;86,70;86,70;70,52;85,06;59,15;88,44;87,17;58,38;85,05;87,51;-;88,44;89,28;88,44
24.04.2025 03:00;24.04.2025 03:15;85,65;79,61;84,15;85,65;85,65;69,20;84,54;60,55;87,20;86,02;62,09;84,31;86,32;-;87,20;87,79;86,89
24.04.2025 03:15;24.04.2025 03:30;85,65;79,61;84,15;85,65;85,65;69,20;84,54;60,55;87,20;86,02;62,09;84,31;86,32;-;87,20;87,79;86,89
24.04.2025 03:30;24.04.2025 03:45;85,65;79,61;84,15;85,65;85,65;69,20;84,54;60,55;87,20;86,02;62,09;84,31;86,32;-;87,20;87,79;86,89
24.04.2025 03:45;24.04.2025 04:00;85,65;79,61;84,15;85,65;85,65;69,20;84,54;60,55;87,20;86,02;62,09;84,31;86,32;-;87,20;87,79;86,89
24.04.2025 04:00;24.04.2025 04:15;84,35;77,93;80,00;84,35;84,35;60,63;81,66;64,94;87,20;84,88;58,05;85,63;85,57;-;87,20;88,45;86,79
24.04.2025 04:15;24.04.2025 04:30;84,35;77,93;80,00;84,35;84,35;60,63;81,66;64,94;87,20;84,88;58,05;85,63;85,57;-;87,20;88,45;86,79
24.04.2025 04:30;24.04.2025 04:45;84,35;77,93;80,00;84,35;84,35;60,63;81,66;64,94;87,20;84,88;58,05;85,63;85,57;-;87,20;88,45;86,79
24.04.2025 04:45;24.04.2025 05:00;84,35;77,93;80,00;84,35;84,35;60,63;81,66;64,94;87,20;84,88;58,05;85,63;85,57;-;87,20;88,45;86,79
24.04.2025 05:00;24.04.2025 05:15;90,93;85,11;85,87;90,93;90,93;67,54;87,89;73,60;94,05;91,32;72,29;89,59;92,15;-;94,05;95,36;93,35
24.04.2025 05:15;24.04.2025 05:30;90,93;85,11;85,87;90,93;90,93;67,54;87,89;73,60;94,05;91,32;72,29;89,59;92,15;-;94,05;95,36;93,35
24.04.2025 05:30;24.04.2025 05:45;90,93;85,11;85,87;90,93;90,93;67,54;87,89;73,60;94,05;91,32;72,29;89,59;92,15;-;94,05;95,36;93,35
24.04.2025 05:45;24.04.2025 06:00;90,93;85,11;85,87;90,93;90,93;67,54;87,89;73,60;94,05;91,32;72,29;89,59;92,15;-;94,05;95,36;93,35
24.04.2025 06:00;24.04.2025 06:15;110,34;106,95;103,57;110,34;110,34;93,51;100,00;103,18;111,52;110,78;107,72;114,67;110,82;-;111,84;111,84;111,31
24.04.2025 06:15;24.04.2025 06:30;110,34;106,95;103,57;110,34;110,34;93,51;100,00;103,18;111,52;110,78;107,72;114,67;110,82;-;111,84;111,84;111,31
24.04.2025 06:30;24.04.2025 06:45;110,34;106,95;103,57;110,34;110,34;93,51;100,00;103,18;111,52;110,78;107,72;114,67;110,82;-;111,84;111,84;111,31
24.04.2025 06:45;24.04.2025 07:00;110,34;106,95;103,57;110,34;110,34;93,51;100,00;103,18;111,52;110,78;107,72;114,67;110,82;-;111,84;111,84;111,31
24.04.2025 07:00;24.04.2025 07:15;118,51;116,90;114,56;118,51;118,52;104,01;114,07;117,81;119,78;119,19;118,63;121,63;119,21;-;133,42;120,24;119,70
24.04.2025 07:15;24.04.2025 07:30;118,51;116,90;114,56;118,51;118,52;104,01;114,07;117,81;119,78;119,19;118,63;121,63;119,21;-;133,42;120,24;119,70
24.04.2025 07:30;24.04.2025 07:45;118,51;116,90;114,56;118,51;118,52;104,01;114,07;117,81;119,78;119,19;118,63;121,63;119,21;-;133,42;120,24;119,70
24.04.2025 07:45;24.04.2025 08:00;118,51;116,90;114,56;118,51;118,52;104,01;114,07;117,81;119,78;119,19;118,63;121,63;119,21;-;133,42;120,24;119,70
24.04.2025 08:00;24.04.2025 08:15;117,65;116,90;117,40;117,65;117,65;114,63;117,46;113,79;117,67;117,71;117,82;116,43;117,72;-;125,51;117,82;117,73
24.04.2025 08:15;24.04.2025 08:30;117,65;116,90;117,40;117,65;117,65;114,63;117,46;113,79;117,67;117,71;117,82;116,43;117,72;-;125,51;117,82;117,73
