Datum von;Datum bis;Deutschland/Luxemburg [€/MWh] Originalauflösungen;∅ Anrainer DE/LU [€/MWh] Originalauflösungen;Belgien [€/MWh] Originalauflösungen;Dänemark 1 [€/MWh] Originalauflösungen;Dänemark 2 [€/MWh] Originalauflösungen;Frankreich [€/MWh] Originalauflösungen;Niederlande [€/MWh] Originalauflösungen;Norwegen 2 [€/MWh] Originalauflösungen;Österreich [€/MWh] Originalauflösungen;Polen [€/MWh] Originalauflösungen;Schweden 4 [€/MWh] Originalauflösungen;Schweiz [€/MWh] Originalauflösungen;Tschechien [€/MWh] Originalauflösungen;DE/AT/LU [€/MWh] Originalauflösungen;Italien (Nord) [€/MWh] Originalauflösungen;Slowenien [€/MWh] Originalauflösungen;Ungarn [€/MWh] Originalauflösungen
25.07.2025 17:30;25.07.2025 17:45;84,02;82,32;78,59;81,52;81,52;58,52;81,52;84,36;96,46;101,97;63,25;85,09;92,77;-;114,00;149,67;126,57
25.07.2025 17:45;25.07.2025 18:00;84,02;82,32;78,59;81,52;81,52;58,52;81,52;84,36;96,46;101,97;63,25;85,09;92,77;-;114,00;149,67;126,57
25.07.2025 18:00;25.07.2025 18:15;90,45;93,70;85,99;87,63;90,45;63,23;88,85;85,22;101,96;150,49;63,09;96,79;116,96;-;118,00;360,62;243,77
25.07.2025 18:15;25.07.2025 18:30;90,45;93,70;85,99;87,63;90,45;63,23;88,85;85,22;101,96;150,49;63,09;96,79;116,96;-;118,00;360,62;243,77
25.07.2025 18:30;25.07.2025 18:45;90,45;93,70;85,99;87,63;90,45;63,23;88,85;85,22;101,96;150,49;63,09;96,79;116,96;-;118,00;360,62;243,77
25.07.2025 18:45;25.07.2025 19:00;90,45;93,70;85,99;87,63;90,45;63,23;88,85;85,22;101,96;150,49;63,09;96,79;116,96;-;118,00;360,62;243,77
25.07.2025 19:00;25.07.2025 19:15;101,81;108,56;96,11;92,97;101,81;94,90;104,11;90,61;106,94;195,59;66,25;107,22;137,60;-;118,00;551,49;346,73
25.07.2025 19:15;25.07.2025 19:30;101,81;108,56;96,11;92,97;101,81;94,90;104,11;90,61;106,94;195,59;66,25;107,22;137,60;-;118,00;551,49;346,73
25.07.2025 19:30;25.07.2025 19:45;101,81;108,56;96,11;92,97;101,81;94,90;104,11;90,61;106,94;195,59;66,25;107,22;137,60;-;118,00;551,49;346,73
25.07.2025 19:45;25.07.2025 20:00;101,81;108,56;96,11;92,97;101,81;94,90;104,11;90,61;106,94;195,59;66,25;107,22;137,60;-;118,00;551,49;346,73
25.07.2025 20:00;25.07.2025 20:15;109,28;120,50;114,20;108,21;109,28;85,00;117,44;90,80;109,92;224,09;69,73;113,13;183,66;-;116,44;537,24;386,03
25.07.2025 20:15;25.07.2025 20:30;109,28;120,50;114,20;108,21;109,28;85,00;117,44;90,80;109,92;224,09;69,73;113,13;183,66;-;116,44;537,24;386,03
25.07.2025 20:30;25.07.2025 20:45;109,28;120,50;114,20;108,21;109,28;85,00;117,44;90,80;109,92;224,09;69,73;113,13;183,66;-;116,44;537,24;386,03
25.07.2025 20:45;25.07.2025 21:00;109,28;120,50;114,20;108,21;109,28;85,00;117,44;90,80;109,92;224,09;69,73;113,13;183,66;-;116,44;537,24;386,03
25.07.2025 21:00;25.07.2025 21:15;121,21;114,48;111,13;121,21;121,21;104,72;120,70;87,74;105,00;171,06;68,27;113,08;135,21;-;114,40;225,02;165,63
25.07.2025 21:15;25.07.2025 21:30;121,21;114,48;111,13;121,21;121,21;104,72;120,70;87,74;105,00;171,06;68,27;113,08;135,21;-;114,40;225,02;165,63
25.07.2025 21:30;25.07.2025 21:45;121,21;114,48;111,13;121,21;121,21;104,72;120,70;87,74;105,00;171,06;68,27;113,08;135,21;-;114,40;225,02;165,63
25.07.2025 21:45;25.07.2025 22:00;121,21;114,48;111,13;121,21;121,21;104,72;120,70;87,74;105,00;171,06;68,27;113,08;135,21;-;114,40;225,02;165,63
25.07.2025 22:00;25.07.2025 22:15;112,60;105,44;113,32;112,60;112,59;105,00;114,00;85,38;106,06;133,85;60,53;111,13;105,39;-;107,83;132,83;159,30
25.07.2025 22:15;25.07.2025 22:30;112,60;105,44;113,32;112,60;112,59;105,00;114,00;85,38;106,06;133,85;60,53;111,13;105,39;-;107,83;132,83;159,30
25.07.2025 22:30;25.07.2025 22:45;112,60;105,44;113,32;112,60;112,59;105,00;114,00;85,38;106,06;133,85;60,53;111,13;105,39;-;107,83;132,83;159,30
25.07.2025 22:45;25.07.2025 23:00;112,60;105,44;113,32;112,60;112,59;105,00;114,00;85,38;106,06;133,85;60,53;111,13;105,39;-;107,83;132,83;159,30
25.07.2025 23:00;25.07.2025 23:15;110,25;98,01;100,00;110,25;110,25;81,96;109,54;81,76;100,93;113,66;59,46;103,15;107,18;-;107,62;121,16;120,07
25.07.2025 23:15;25.07.2025 23:30;110,25;98,01;100,00;110,25;110,25;81,96;109,54;81,76;100,93;113,66;59,46;103,15;107,18;-;107,62;121,16;120,07
25.07.2025 23:30;25.07.2025 23:45;110,25;98,01;100,00;110,25;110,25;81,96;109,54;81,76;100,93;113,66;59,46;103,15;107,18;-;107,62;121,16;120,07
25.07.2025 23:45;26.07.2025 00:00;110,25;98,01;100,00;110,25;110,25;81,96;109,54;81,76;100,93;113,66;59,46;103,15;107,18;-;107,62;121,16;120,07
26.07.2025 00:00;26.07.2025 00:15;106,76;100,63;108,38;106,76;106,76;96,27;109,17;83,98;103,60;119,84;63,30;100,13;108,78;-;111,65;115,25;115,99
26.07.2025 00:15;26.07.2025 00:30;106,76;100,63;108,38;106,76;106,76;96,27;109,17;83,98;103,60;119,84;63,30;100,13;108,78;-;111,65;115,25;115,99
26.07.2025 00:30;26.07.2025 00:45;106,76;100,63;108,38;106,76;106,76;96,27;109,17;83,98;103,60;119,84;63,30;100,13;108,78;-;111,65;115,25;115,99
26.07.2025 00:45;26.07.2025 01:00;106,76;100,63;108,38;106,76;106,76;96,27;109,17;83,98;103,60;119,84;63,30;100,13;108,78;-;111,65;115,25;115,99
26.07.2025 01:00;26.07.2025 01:15;100,70;94,03;98,37;100,70;100,70;77,16;99,27;82,54;100,31;111,91;63,09;96,32;103,92;-;111,00;111,00;107,75
26.07.2025 01:15;26.07.2025 01:30;100,70;94,03;98,37;100,70;100,70;77,16;99,27;82,54;100,31;111,91;63,09;96,32;103,92;-;111,00;111,00;107,75
26.07.2025 01:30;26.07.2025 01:45;100,70;94,03;98,37;100,70;100,70;77,16;99,27;82,54;100,31;111,91;63,09;96,32;103,92;-;111,00;111,00;107,75
26.07.2025 01:45;26.07.2025 02:00;100,70;94,03;98,37;100,70;100,70;77,16;99,27;82,54;100,31;111,91;63,09;96,32;103,92;-;111,00;111,00;107,75
26.07.2025 02:00;26.07.2025 02:15;97,73;88,32;90,66;93,73;93,73;66,28;93,73;82,54;95,43;105,74;60,88;94,01;94,80;-;108,17;108,17;121,18
26.07.2025 02:15;26.07.2025 02:30;97,73;88,32;90,66;93,73;93,73;66,28;93,73;82,54;95,43;105,74;60,88;94,01;94,80;-;108,17;108,17;121,18
26.07.2025 02:30;26.07.2025 02:45;97,73;88,32;90,66;93,73;93,73;66,28;93,73;82,54;95,43;105,74;60,88;94,01;94,80;-;108,17;108,17;121,18
26.07.2025 02:45;26.07.2025 03:00;97,73;88,32;90,66;93,73;93,73;66,28;93,73;82,54;95,43;105,74;60,88;94,01;94,80;-;108,17;108,17;121,18
26.07.2025 03:00;26.07.2025 03:15;96,65;83,03;87,77;91,60;91,60;56,84;91,60;81,56;94,80;111,41;16,28;93,85;96,00;-;108,17;108,17;108,99
26.07.2025 03:15;26.07.2025 03:30;96,65;83,03;87,77;91,60;91,60;56,84;91,60;81,56;94,80;111,41;16,28;93,85;96,00;-;108,17;108,17;108,99
26.07.2025 03:30;26.07.2025 03:45;96,65;83,03;87,77;91,60;91,60;56,84;91,60;81,56;94,80;111,41;16,28;93,85;96,00;-;108,17;108,17;108,99
26.07.2025 03:45;26.07.2025 04:00;96,65;83,03;87,77;91,60;91,60;56,84;91,60;81,56;94,80;111,41;16,28;93,85;96,00;-;108,17;108,17;108,99
26.07.2025 04:00;26.07.2025 04:15;96,45;80,81;85,27;90,08;90,08;46,40;90,08;80,50;95,41;106,21;15,47;92,93;96,45;-;108,14;108,14;106,57
26.07.2025 04:15;26.07.2025 04:30;96,45;80,81;85,27;90,08;90,08;46,40;90,08;80,50;95,41;106,21;15,47;92,93;96,45;-;108,14;108,14;106,57
26.07.2025 04:30;26.07.2025 04:45;96,45;80,81;85,27;90,08;90,08;46,40;90,08;80,50;95,41;106,21;15,47;92,93;96,45;-;108,14;108,14;106,57
26.07.2025 04:45;26.07.2025 05:00;96,45;80,81;85,27;90,08;90,08;46,40;90,08;80,50;95,41;106,21;15,47;92,93;96,45;-;108,14;108,14;106,57
26.07.2025 05:00;26.07.2025 05:15;94,89;81,58;85,11;89,36;89,36;50,74;89,36;81,84;94,54;112,50;14,67;92,93;97,00;-;108,17;111,35;101,56
26.07.2025 05:15;26.07.2025 05:30;94,89;81,58;85,11;89,36;89,36;50,74;89,36;81,84;94,54;112,50;14,67;92,93;97,00;-;108,17;111,35;101,56
26.07.2025 05:30;26.07.2025 05:45;94,89;81,58;85,11;89,36;89,36;50,74;89,36;81,84;94,54;112,50;14,67;92,93;97,00;-;108,17;111,35;101,56
26.07.2025 05:45;26.07.2025 06:00;94,89;81,58;85,11;89,36;89,36;50,74;89,36;81,84;94,54;112,50;14,67;92,93;97,00;-;108,17;111,35;101,56
26.07.2025 06:00;26.07.2025 06:15;97,13;87,99;88,26;92,39;92,39;57,33;92,39;83,75;94,48;113,09;61,21;93,84;98,78;-;111,65;111,65;102,41
26.07.2025 06:15;26.07.2025 06:30;97,13;87,99;88,26;92,39;92,39;57,33;92,39;83,75;94,48;113,09;61,21;93,84;98,78;-;111,65;111,65;102,41
26.07.2025 06:30;26.07.2025 06:45;97,13;87,99;88,26;92,39;92,39;57,33;92,39;83,75;94,48;113,09;61,21;93,84;98,78;-;111,65;111,65;102,41
26.07.2025 06:45;26.07.2025 07:00;97,13;87,99;88,26;92,39;92,39;57,33;92,39;83,75;94,48;113,09;61,21;93,84;98,78;-;111,65;111,65;102,41
26.07.2025 07:00;26.07.2025 07:15;96,10;85,70;86,87;90,91;90,91;55,01;90,91;82,51;92,75;113,73;50,47;91,45;97,23;-;107,99;107,88;99,81
26.07.2025 07:15;26.07.2025 07:30;96,10;85,70;86,87;90,91;90,91;55,01;90,91;82,51;92,75;113,73;50,47;91,45;97,23;-;107,99;107,88;99,81
26.07.2025 07:30;26.07.2025 07:45;96,10;85,70;86,87;90,91;90,91;55,01;90,91;82,51;92,75;113,73;50,47;91,45;97,23;-;107,99;107,88;99,81
26.07.2025 07:45;26.07.2025 08:00;96,10;85,70;86,87;90,91;90,91;55,01;90,91;82,51;92,75;113,73;50,47;91,45;97,23;-;107,99;107,88;99,81
26.07.2025 08:00;26.07.2025 08:15;87,96;78,99;82,66;84,68;84,67;41,05;84,68;82,55;90,10;100,73;42,53;86,57;88,72;-;106,75;90,29;89,48
26.07.2025 08:15;26.07.2025 08:30;87,96;78,99;82,66;84,68;84,67;41,05;84,68;82,55;90,10;100,73;42,53;86,57;88,72;-;106,75;90,29;89,48
26.07.2025 08:30;26.07.2025 08:45;87,96;78,99;82,66;84,68;84,67;41,05;84,68;82,55;90,10;100,73;42,53;86,57;88,72;-;106,75;90,29;89,48
26.07.2025 08:45;26.07.2025 09:00;87,96;78,99;82,66;84,68;84,67;41,05;84,68;82,55;90,10;100,73;42,53;86,57;88,72;-;106,75;90,29;89,48
26.07.2025 09:00;26.07.2025 09:15;85,85;74,90;73,87;83,16;83,15;33,20;79,16;82,53;89,24;86,63;41,63;84,21;87,08;-;105,59;89,49;88,24
26.07.2025 09:15;26.07.2025 09:30;85,85;74,90;73,87;83,16;83,15;33,20;79,16;82,53;89,24;86,63;41,63;84,21;87,08;-;105,59;89,49;88,24
26.07.2025 09:30;26.07.2025 09:45;85,85;74,90;73,87;83,16;83,15;33,20;79,16;82,53;89,24;86,63;41,63;84,21;87,08;-;105,59;89,49;88,24
26.07.2025 09:45;26.07.2025 10:00;85,85;74,90;73,87;83,16;83,15;33,20;79,16;82,53;89,24;86,63;41,63;84,21;87,08;-;105,59;89,49;88,24
26.07.2025 10:00;26.07.2025 10:15;79,59;68,11;65,63;79,59;79,58;17,69;71,41;77,19;83,55;80,50;37,98;75,08;81,02;-;102,00;83,84;82,38
26.07.2025 10:15;26.07.2025 10:30;79,59;68,11;65,63;79,59;79,58;17,69;71,41;77,19;83,55;80,50;37,98;75,08;81,02;-;102,00;83,84;82,38
26.07.2025 10:30;26.07.2025 10:45;79,59;68,11;65,63;79,59;79,58;17,69;71,41;77,19;83,55;80,50;37,98;75,08;81,02;-;102,00;83,84;82,38
26.07.2025 10:45;26.07.2025 11:00;79,59;68,11;65,63;79,59;79,58;17,69;71,41;77,19;83,55;80,50;37,98;75,08;81,02;-;102,00;83,84;82,38
26.07.2025 11:00;26.07.2025 11:15;75,20;63,28;61,33;75,20;75,18;13,78;66,22;69,17;78,58;76,10;34,11;69,83;76,61;-;95,08;79,42;77,96
26.07.2025 11:15;26.07.2025 11:30;75,20;63,28;61,33;75,20;75,18;13,78;66,22;69,17;78,58;76,10;34,11;69,83;76,61;-;95,08;79,42;77,96
26.07.2025 11:30;26.07.2025 11:45;75,20;63,28;61,33;75,20;75,18;13,78;66,22;69,17;78,58;76,10;34,11;69,83;76,61;-;95,08;79,42;77,96
26.07.2025 11:45;26.07.2025 12:00;75,20;63,28;61,33;75,20;75,18;13,78;66,22;69,17;78,58;76,10;34,11;69,83;76,61;-;95,08;79,42;77,96
26.07.2025 12:00;26.07.2025 12:15;66,42;56,44;55,53;66,42;66,41;18,00;59,22;65,90;69,08;67,13;21,74;63,89;67,54;-;75,99;69,74;68,60
26.07.2025 12:15;26.07.2025 12:30;66,42;56,44;55,53;66,42;66,41;18,00;59,22;65,90;69,08;67,13;21,74;63,89;67,54;-;75,99;69,74;68,60
26.07.2025 12:30;26.07.2025 12:45;66,42;56,44;55,53;66,42;66,41;18,00;59,22;65,90;69,08;67,13;21,74;63,89;67,54;-;75,99;69,74;68,60
26.07.2025 12:45;26.07.2025 13:00;66,42;56,44;55,53;66,42;66,41;18,00;59,22;65,90;69,08;67,13;21,74;63,89;67,54;-;75,99;69,74;68,60
26.07.2025 13:00;26.07.2025 13:15;49,87;45,30;42,04;49,87;49,87;14,58;44,58;52,33;68,02;47,00;12,28;54,59;63,14;-;72,80;68,02;66,23
26.07.2025 13:15;26.07.2025 13:30;49,87;45,30;42,04;49,87;49,87;14,58;44,58;52,33;68,02;47,00;12,28;54,59;63,14;-;72,80;68,02;66,23
26.07.2025 13:30;26.07.2025 13:45;49,87;45,30;42,04;49,87;49,87;14,58;44,58;52,33;68,02;47,00;12,28;54,59;63,14;-;72,80;68,02;66,23
26.07.2025 13:45;26.07.2025 14:00;49,87;45,30;42,04;49,87;49,87;14,58;44,58;52,33;68,02;47,00;12,28;54,59;63,14;-;72,80;68,02;66,23
26.07.2025 14:00;26.07.2025 14:15;50,09;45,81;40,86;50,09;50,09;8,67;44,02;61,57;65,15;53,07;11,17;57,03;62,17;-;72,37;72,37;65,39
26.07.2025 14:15;26.07.2025 14:30;50,09;45,81;40,86;50,09;50,09;8,67;44,02;61,57;65,15;53,07;11,17;57,03;62,17;-;72,37;72,37;65,39
26.07.2025 14:30;26.07.2025 14:45;50,09;45,81;40,86;50,09;50,09;8,67;44,02;61,57;65,15;53,07;11,17;57,03;62,17;-;72,37;72,37;65,39
26.07.2025 14:45;26.07.2025 15:00;50,09;45,81;40,86;50,09;50,09;8,67;44,02;61,57;65,15;53,07;11,17;57,03;62,17;-;72,37;72,37;65,39
26.07.2025 15:00;26.07.2025 15:15;68,07;56,87;54,45;65,20;65,20;8,15;60,14;66,15;78,02;72,08;16,19;68,00;71,96;-;84,99;85,03;78,03
26.07.2025 15:15;26.07.2025 15:30;68,07;56,87;54,45;65,20;65,20;8,15;60,14;66,15;78,02;72,08;16,19;68,00;71,96;-;84,99;85,03;78,03
26.07.2025 15:30;26.07.2025 15:45;68,07;56,87;54,45;65,20;65,20;8,15;60,14;66,15;78,02;72,08;16,19;68,00;71,96;-;84,99;85,03;78,03
26.07.2025 15:45;26.07.2025 16:00;68,07;56,87;54,45;65,20;65,20;8,15;60,14;66,15;78,02;72,08;16,19;68,00;71,96;-;84,99;85,03;78,03
26.07.2025 16:00;26.07.2025 16:15;74,81;64,07;59,43;66,37;66,37;5,98;66,37;76,34;83,02;96,43;23,52;75,78;85,20;-;105,10;132,42;104,95
26.07.2025 16:15;26.07.2025 16:30;74,81;64,07;59,43;66,37;66,37;5,98;66,37;76,34;83,02;96,43;23,52;75,78;85,20;-;105,10;132,42;104,95
26.07.2025 16:30;26.07.2025 16:45;74,81;64,07;59,43;66,37;66,37;5,98;66,37;76,34;83,02;96,43;23,52;75,78;85,20;-;105,10;132,42;104,95
26.07.2025 16:45;26.07.2025 17:00;74,81;64,07;59,43;66,37;66,37;5,98;66,37;76,34;83,02;96,43;23,52;75,78;85,20;-;105,10;132,42;104,95
26.07.2025 17:00;26.07.2025 17:15;84,20;75,87;69,58;76,21;76,21;17,30;76,21;79,00;85,64;122,21;45,38;86,17;100,69;-;105,22;188,17;135,12
26.07.2025 17:15;26.07.2025 17:30;84,20;75,87;69,58;76,21;76,21;17,30;76,21;79,00;85,64;122,21;45,38;86,17;100,69;-;105,22;188,17;135,12
26.07.2025 17:30;26.07.2025 17:45;84,20;75,87;69,58;76,21;76,21;17,30;76,21;79,00;85,64;122,21;45,38;86,17;100,69;-;105,22;188,17;135,12
26.07.2025 17:45;26.07.2025 18:00;84,20;75,87;69,58;76,21;76,21;17,30;76,21;79,00;85,64;122,21;45,38;86,17;100,69;-;105,22;188,17;135,12
26.07.2025 18:00;26.07.2025 18:15;98,20;87,04;82,12;93,61;93,61;27,13;89,44;82,52;101,76;147,57;48,93;98,26;92,47;-;105,00;112,17;150,40
26.07.2025 18:15;26.07.2025 18:30;98,20;87,04;82,12;93,61;93,61;27,13;89,44;82,52;101,76;147,57;48,93;98,26;92,47;-;105,00;112,17;150,40
26.07.2025 18:30;26.07.2025 18:45;98,20;87,04;82,12;93,61;93,61;27,13;89,44;82,52;101,76;147,57;48,93;98,26;92,47;-;105,00;112,17;150,40
26.07.2025 18:45;26.07.2025 19:00;98,20;87,04;82,12;93,61;93,61;27,13;89,44;82,52;101,76;147,57;48,93;98,26;92,47;-;105,00;112,17;150,40
26.07.2025 19:00;26.07.2025 19:15;106,60;95,44;97,21;106,60;106,60;49,33;110,78;88,71;99,03;128,05;62,92;106,80;93,86;-;111,44;121,13;188,01
26.07.2025 19:15;26.07.2025 19:30;106,60;95,44;97,21;106,60;106,60;49,33;110,78;88,71;99,03;128,05;62,92;106,80;93,86;-;111,44;121,13;188,01
26.07.2025 19:30;26.07.2025 19:45;106,60;95,44;97,21;106,60;106,60;49,33;110,78;88,71;99,03;128,05;62,92;106,80;93,86;-;111,44;121,13;188,01
26.07.2025 19:45;26.07.2025 20:00;106,60;95,44;97,21;106,60;106,60;49,33;110,78;88,71;99,03;128,05;62,92;106,80;93,86;-;111,44;121,13;188,01
26.07.2025 20:00;26.07.2025 20:15;121,95;105,02;101,59;121,95;121,95;65,29;121,95;91,38;107,34;150,84;65,47;106,67;100,81;-;113,50;130,82;235,46
26.07.2025 20:15;26.07.2025 20:30;121,95;105,02;101,59;121,95;121,95;65,29;121,95;91,38;107,34;150,84;65,47;106,67;100,81;-;113,50;130,82;235,46
26.07.2025 20:30;26.07.2025 20:45;121,95;105,02;101,59;121,95;121,95;65,29;121,95;91,38;107,34;150,84;65,47;106,67;100,81;-;113,50;130,82;235,46
26.07.2025 20:45;26.07.2025 21:00;121,95;105,02;101,59;121,95;121,95;65,29;121,95;91,38;107,34;150,84;65,47;106,67;100,81;-;113,50;130,82;235,46
26.07.2025 21:00;26.07.2025 21:15;127,07;110,91;116,72;127,07;127,07;92,57;128,23;87,96;111,65;143,68;63,28;106,79;115,00;-;111,65;144,24;191,43
26.07.2025 21:15;26.07.2025 21:30;127,07;110,91;116,72;127,07;127,07;92,57;128,23;87,96;111,65;143,68;63,28;106,79;115,00;-;111,65;144,24;191,43
26.07.2025 21:30;26.07.2025 21:45;127,07;110,91;116,72;127,07;127,07;92,57;128,23;87,96;111,65;143,68;63,28;106,79;115,00;-;111,65;144,24;191,43
26.07.2025 21:45;26.07.2025 22:00;127,07;110,91;116,72;127,07;127,07;92,57;128,23;87,96;111,65;143,68;63,28;106,79;115,00;-;111,65;144,24;191,43
26.07.2025 22:00;26.07.2025 22:15;116,72;106,58;118,36;116,72;116,72;100,00;119,76;87,34;111,95;120,68;60,49;106,73;113,62;-;110,00;119,18;131,47
26.07.2025 22:15;26.07.2025 22:30;116,72;106,58;118,36;116,72;116,72;100,00;119,76;87,34;111,95;120,68;60,49;106,73;113,62;-;110,00;119,18;131,47
26.07.2025 22:30;26.07.2025 22:45;116,72;106,58;118,36;116,72;116,72;100,00;119,76;87,34;111,95;120,68;60,49;106,73;113,62;-;110,00;119,18;131,47
26.07.2025 22:45;26.07.2025 23:00;116,72;106,58;118,36;116,72;116,72;100,00;119,76;87,34;111,95;120,68;60,49;106,73;113,62;-;110,00;119,18;131,47
26.07.2025 23:00;26.07.2025 23:15;108,80;99,92;106,20;108,80;108,80;90,66;110,40;85,21;104,97;115,19;57,85;103,06;107,99;-;105,59;109,78;109,78
26.07.2025 23:15;26.07.2025 23:30;108,80;99,92;106,20;108,80;108,80;90,66;110,40;85,21;104,97;115,19;57,85;103,06;107,99;-;105,59;109,78;109,78
26.07.2025 23:30;26.07.2025 23:45;108,80;99,92;106,20;108,80;108,80;90,66;110,40;85,21;104,97;115,19;57,85;103,06;107,99;-;105,59;109,78;109,78
26.07.2025 23:45;27.07.2025 00:00;108,80;99,92;106,20;108,80;108,80;90,66;110,40;85,21;104,97;115,19;57,85;103,06;107,99;-;105,59;109,78;109,78
27.07.2025 00:00;27.07.2025 00:15;104,64;93,79;106,04;104,64;104,63;60,50;106,28;87,03;98,03;102,71;58,22;101,55;102,03;-;98,03;98,03;100,13
27.07.2025 00:15;27.07.2025 00:30;104,64;93,79;106,04;104,64;104,63;60,50;106,28;87,03;98,03;102,71;58,22;101,55;102,03;-;98,03;98,03;100,13
27.07.2025 00:30;27.07.2025 00:45;104,64;93,79;106,04;104,64;104,63;60,50;106,28;87,03;98,03;102,71;58,22;101,55;102,03;-;98,03;98,03;100,13
27.07.2025 00:45;27.07.2025 01:00;104,64;93,79;106,04;104,64;104,63;60,50;106,28;87,03;98,03;102,71;58,22;101,55;102,03;-;98,03;98,03;100,13
27.07.2025 01:00;27.07.2025 01:15;99,47;88,39;92,44;99,47;99,47;49,86;102,12;85,38;92,93;97,09;57,72;98,79;97,00;-;92,93;92,93;94,51
27.07.2025 01:15;27.07.2025 01:30;99,47;88,39;92,44;99,47;99,47;49,86;102,12;85,38;92,93;97,09;57,72;98,79;97,00;-;92,93;92,93;94,51
27.07.2025 01:30;27.07.2025 01:45;99,47;88,39;92,44;99,47;99,47;49,86;102,12;85,38;92,93;97,09;57,72;98,79;97,00;-;92,93;92,93;94,51
27.07.2025 01:45;27.07.2025 02:00;99,47;88,39;92,44;99,47;99,47;49,86;102,12;85,38;92,93;97,09;57,72;98,79;97,00;-;92,93;92,93;94,51
27.07.2025 02:00;27.07.2025 02:15;95,01;86,30;95,01;95,01;95,01;48,90;99,90;85,30;88,42;92,38;61,95;94,96;92,48;-;90,00;90,00;90,45
27.07.2025 02:15;27.07.2025 02:30;95,01;86,30;95,01;95,01;95,01;48,90;99,90;85,30;88,42;92,38;61,95;94,96;92,48;-;90,00;90,00;90,45
27.07.2025 02:30;27.07.2025 02:45;95,01;86,30;95,01;95,01;95,01;48,90;99,90;85,30;88,42;92,38;61,95;94,96;92,48;-;90,00;90,00;90,45
27.07.2025 02:45;27.07.2025 03:00;95,01;86,30;95,01;95,01;95,01;48,90;99,90;85,30;88,42;92,38;61,95;94,96;92,48;-;90,00;90,00;90,45
27.07.2025 03:00;27.07.2025 03:15;92,07;80,57;77,73;92,07;92,07;32,09;92,07;84,00;83,03;89,85;59,49;94,46;89,38;-;85,50;85,50;86,72
27.07.2025 03:15;27.07.2025 03:30;92,07;80,57;77,73;92,07;92,07;32,09;92,07;84,00;83,03;89,85;59,49;94,46;89,38;-;85,50;85,50;86,72
27.07.2025 03:30;27.07.2025 03:45;92,07;80,57;77,73;92,07;92,07;32,09;92,07;84,00;83,03;89,85;59,49;94,46;89,38;-;85,50;85,50;86,72
27.07.2025 03:45;27.07.2025 04:00;92,07;80,57;77,73;92,07;92,07;32,09;92,07;84,00;83,03;89,85;59,49;94,46;89,38;-;85,50;85,50;86,72
27.07.2025 04:00;27.07.2025 04:15;91,99;80,80;74,50;91,99;91,99;37,92;91,99;85,00;81,97;90,74;59,69;92,96;90,06;-;90,00;90,00;90,00
27.07.2025 04:15;27.07.2025 04:30;91,99;80,80;74,50;91,99;91,99;37,92;91,99;85,00;81,97;90,74;59,69;92,96;90,06;-;90,00;90,00;90,00
27.07.2025 04:30;27.07.2025 04:45;91,99;80,80;74,50;91,99;91,99;37,92;91,99;85,00;81,97;90,74;59,69;92,96;90,06;-;90,00;90,00;90,00
27.07.2025 04:45;27.07.2025 05:00;91,99;80,80;74,50;91,99;91,99;37,92;91,99;85,00;81,97;90,74;59,69;92,96;90,06;-;90,00;90,00;90,00
27.07.2025 05:00;27.07.2025 05:15;89,88;78,56;75,00;89,88;89,88;40,01;89,88;82,79;78,83;89,65;50,68;90,37;87,17;-;92,16;92,16;91,32
27.07.2025 05:15;27.07.2025 05:30;89,88;78,56;75,00;89,88;89,88;40,01;89,88;82,79;78,83;89,65;50,68;90,37;87,17;-;92,16;92,16;91,32
27.07.2025 05:30;27.07.2025 05:45;89,88;78,56;75,00;89,88;89,88;40,01;89,88;82,79;78,83;89,65;50,68;90,37;87,17;-;92,16;92,16;91,32
27.07.2025 05:45;27.07.2025 06:00;89,88;78,56;75,00;89,88;89,88;40,01;89,88;82,79;78,83;89,65;50,68;90,37;87,17;-;92,16;92,16;91,32
27.07.2025 06:00;27.07.2025 06:15;88,79;78,84;77,51;88,79;88,79;40,16;88,79;82,54;83,03;89,08;50,61;90,08;87,86;-;88,48;88,48;87,79
27.07.2025 06:15;27.07.2025 06:30;88,79;78,84;77,51;88,79;88,79;40,16;88,79;82,54;83,03;89,08;50,61;90,08;87,86;-;88,48;88,48;87,79
27.07.2025 06:30;27.07.2025 06:45;88,79;78,84;77,51;88,79;88,79;40,16;88,79;82,54;83,03;89,08;50,61;90,08;87,86;-;88,48;88,48;87,79
27.07.2025 06:45;27.07.2025 07:00;88,79;78,84;77,51;88,79;88,79;40,16;88,79;82,54;83,03;89,08;50,61;90,08;87,86;-;88,48;88,48;87,79
27.07.2025 07:00;27.07.2025 07:15;86,58;78,50;77,03;86,58;86,58;50,00;86,20;81,40;83,07;88,31;54,71;84,01;85,60;-;83,07;83,07;84,31
27.07.2025 07:15;27.07.2025 07:30;86,58;78,50;77,03;86,58;86,58;50,00;86,20;81,40;83,07;88,31;54,71;84,01;85,60;-;83,07;83,07;84,31
27.07.2025 07:30;27.07.2025 07:45;86,58;78,50;77,03;86,58;86,58;50,00;86,20;81,40;83,07;88,31;54,71;84,01;85,60;-;83,07;83,07;84,31
27.07.2025 07:45;27.07.2025 08:00;86,58;78,50;77,03;86,58;86,58;50,00;86,20;81,40;83,07;88,31;54,71;84,01;85,60;-;83,07;83,07;84,31
